profile_id,rent_room_id,score,timestamp
B00017,A02124,1,2018-05-18 10:30:38
B00072,A01611,2,2018-05-18 10:58:06
B00028,A00036,4,2018-05-18 11:09:38
B00099,A00321,4,2018-05-18 11:55:56
B00030,A01825,4,2018-05-18 12:00:24
B00032,A00198,3,2018-05-18 12:00:51
B00064,A02162,1,2018-05-18 12:11:08
B00098,A01979,1,2018-05-18 12:28:35
B00024,A00501,1,2018-05-18 12:49:56
B00015,A03246,1,2018-05-18 12:59:05
B00039,A03840,1,2018-05-18 13:03:00
B00065,A01033,3,2018-05-18 13:03:54
B00018,A01696,3,2018-05-18 13:15:26
B00068,A02307,4,2018-05-18 13:24:22
B00099,A02297,3,2018-05-18 13:24:26
B00059,A01499,1,2018-05-18 13:38:33
B00053,A00361,2,2018-05-18 13:51:05
B00055,A00427,5,2018-05-18 14:06:16
B00093,A02685,2,2018-05-18 14:27:51
B00074,A03235,1,2018-05-18 14:31:10
B00096,A03143,1,2018-05-18 14:32:27
B00027,A00874,1,2018-05-18 14:51:10
B00016,A01098,4,2018-05-18 15:23:11
B00042,A01587,5,2018-05-18 15:27:59
B00066,A01079,1,2018-05-18 16:03:52
B00058,A00490,4,2018-05-18 16:24:56
B00096,A02210,5,2018-05-18 16:36:21
B00098,A02382,1,2018-05-18 16:45:25
B00099,A01531,4,2018-05-18 16:55:04
B00015,A03226,1,2018-05-18 17:00:14
B00094,A00467,4,2018-05-18 17:10:47
B00013,A02041,3,2018-05-18 17:28:34
B00019,A02669,5,2018-05-18 17:32:27
B00091,A00919,5,2018-05-18 17:33:07
B00052,A03446,1,2018-05-18 17:37:18
B00093,A03692,4,2018-05-18 17:40:47
B00059,A01142,1,2018-05-18 17:45:29
B00018,A02415,4,2018-05-18 17:45:57
B00070,A01950,1,2018-05-18 17:51:41
B00006,A01976,5,2018-05-18 17:59:59
B00093,A02275,2,2018-05-18 18:02:29
B00047,A03641,2,2018-05-18 18:27:37
B00023,A02420,1,2018-05-18 18:44:00
B00013,A01861,3,2018-05-18 19:06:57
B00070,A03185,2,2018-05-18 19:12:10
B00081,A00450,5,2018-05-18 19:23:30
B00071,A03615,1,2018-05-18 19:30:47
B00012,A03366,2,2018-05-18 19:42:19
B00074,A02576,2,2018-05-18 19:42:52
B00094,A02678,1,2018-05-18 19:48:48
B00037,A00264,1,2018-05-18 19:54:08
B00075,A00301,5,2018-05-18 20:14:17
B00072,A02981,1,2018-05-18 20:17:39
B00039,A02013,3,2018-05-18 20:21:48
B00011,A02851,2,2018-05-18 20:31:24
B00003,A00171,2,2018-05-18 20:38:25
B00050,A01707,5,2018-05-18 20:47:03
B00022,A03181,4,2018-05-18 20:50:01
B00095,A03814,1,2018-05-18 20:51:20
B00069,A03817,3,2018-05-18 21:17:10
B00035,A00282,1,2018-05-18 21:24:31
B00036,A01450,2,2018-05-18 21:29:41
B00066,A01127,1,2018-05-18 21:32:44
B00067,A00140,5,2018-05-18 21:33:58
B00063,A02551,1,2018-05-18 21:44:31
B00065,A03429,2,2018-05-18 21:45:54
B00038,A00477,1,2018-05-18 22:25:28
B00001,A03151,4,2018-05-18 22:34:53
B00079,A02539,3,2018-05-18 22:41:34
B00090,A02498,4,2018-05-18 22:46:47
B00032,A03787,4,2018-05-18 22:54:56
B00071,A02060,1,2018-05-18 22:55:34
B00006,A00243,1,2018-05-18 23:13:42
B00012,A00686,5,2018-05-18 23:25:57
B00024,A00169,1,2018-05-18 23:52:24
B00042,A00028,5,2018-05-18 23:52:47
B00035,A03391,4,2018-05-18 23:55:47
B00014,A00050,3,2018-05-18 23:56:57
B00039,A00376,4,2018-05-19 00:10:31
B00017,A02645,4,2018-05-19 00:16:22
B00098,A00491,1,2018-05-19 00:19:11
B00034,A03617,5,2018-05-19 00:48:42
B00085,A03685,5,2018-05-19 01:01:13
B00008,A01160,5,2018-05-19 01:04:30
B00039,A03303,1,2018-05-19 01:20:12
B00022,A02208,2,2018-05-19 01:22:22
B00010,A02433,3,2018-05-19 01:31:11
B00029,A03567,5,2018-05-19 01:47:11
B00022,A00757,5,2018-05-19 01:50:29
B00043,A03214,1,2018-05-19 01:56:41
B00075,A01326,4,2018-05-19 01:59:41
B00091,A00517,4,2018-05-19 02:08:31
B00093,A00473,2,2018-05-19 02:14:34
B00055,A01598,5,2018-05-19 02:15:15
B00046,A03161,2,2018-05-19 02:29:14
B00003,A03414,3,2018-05-19 02:34:44
B00046,A01070,2,2018-05-19 02:45:53
B00022,A03688,5,2018-05-19 02:54:11
B00096,A01764,1,2018-05-19 03:03:21
B00052,A01127,3,2018-05-19 03:08:41
B00100,A00724,5,2018-05-19 03:19:06
B00068,A01575,4,2018-05-19 03:30:26
B00093,A02423,4,2018-05-19 03:39:31
B00082,A00997,5,2018-05-19 03:54:29
B00021,A01907,4,2018-05-19 03:55:26
B00029,A01219,1,2018-05-19 03:57:52
B00060,A00744,1,2018-05-19 03:58:03
B00092,A00750,3,2018-05-19 04:24:55
B00021,A00715,1,2018-05-19 04:30:00
B00012,A02312,4,2018-05-19 04:32:01
B00067,A02023,1,2018-05-19 04:49:48
B00058,A02288,1,2018-05-19 04:57:48
B00097,A01782,2,2018-05-19 05:03:19
B00028,A02136,5,2018-05-19 05:17:01
B00066,A00135,5,2018-05-19 05:39:16
B00029,A00022,5,2018-05-19 05:50:50
B00024,A02567,5,2018-05-19 05:54:53
B00039,A00310,5,2018-05-19 06:05:50
B00019,A02499,2,2018-05-19 06:11:34
B00084,A01863,4,2018-05-19 06:12:00
B00099,A02222,2,2018-05-19 06:29:05
B00032,A03483,1,2018-05-19 06:29:06
B00090,A02472,2,2018-05-19 06:30:02
B00036,A00324,4,2018-05-19 06:42:26
B00076,A03146,1,2018-05-19 07:00:26
B00050,A01982,1,2018-05-19 07:01:05
B00024,A01336,2,2018-05-19 07:02:00
B00007,A01055,2,2018-05-19 07:05:51
B00062,A00465,4,2018-05-19 07:16:33
B00021,A01743,5,2018-05-19 07:20:33
B00083,A01602,4,2018-05-19 07:23:32
B00031,A03373,2,2018-05-19 07:29:38
B00035,A03158,1,2018-05-19 07:33:25
B00060,A01829,5,2018-05-19 07:35:21
B00032,A01514,1,2018-05-19 07:35:48
B00070,A03668,4,2018-05-19 07:39:47
B00026,A03589,1,2018-05-19 07:49:53
B00039,A00997,5,2018-05-19 07:52:26
B00027,A02229,1,2018-05-19 07:52:32
B00020,A03354,3,2018-05-19 08:04:14
B00023,A01583,5,2018-05-19 08:29:09
B00094,A02714,4,2018-05-19 08:38:38
B00057,A02829,5,2018-05-19 08:53:05
B00018,A02313,1,2018-05-19 08:53:25
B00041,A01701,4,2018-05-19 09:33:27
B00007,A01437,1,2018-05-19 09:36:03
B00015,A03567,5,2018-05-19 09:47:57
B00083,A02997,2,2018-05-19 10:05:29
B00060,A02696,3,2018-05-19 10:11:48
B00088,A03629,3,2018-05-19 10:25:11
B00052,A02076,3,2018-05-19 10:28:44
B00025,A02635,4,2018-05-19 10:34:24
B00024,A01717,1,2018-05-19 10:34:36
B00029,A02871,2,2018-05-19 11:03:09
B00073,A01371,5,2018-05-19 11:11:26
B00039,A02850,2,2018-05-19 11:14:40
B00022,A02460,1,2018-05-19 11:31:19
B00076,A03167,2,2018-05-19 11:39:10
B00005,A03589,2,2018-05-19 11:42:16
B00056,A03676,4,2018-05-19 12:00:10
B00076,A03444,1,2018-05-19 12:07:21
B00050,A03457,3,2018-05-19 12:09:34
B00033,A01497,5,2018-05-19 12:09:47
B00071,A02340,2,2018-05-19 12:16:46
B00025,A00750,1,2018-05-19 12:26:09
B00047,A03474,4,2018-05-19 12:59:22
B00023,A01676,2,2018-05-19 13:07:08
B00014,A00247,3,2018-05-19 13:11:59
B00057,A00206,5,2018-05-19 13:14:28
B00046,A00904,3,2018-05-19 13:42:12
B00098,A00169,1,2018-05-19 13:53:00
B00095,A01217,4,2018-05-19 13:59:37
B00022,A00012,5,2018-05-19 14:06:09
B00057,A02444,5,2018-05-19 14:29:51
B00091,A02067,4,2018-05-19 14:41:25
B00055,A02741,4,2018-05-19 14:48:11
B00038,A01502,1,2018-05-19 14:57:59
B00012,A00959,5,2018-05-19 15:16:38
B00033,A02950,2,2018-05-19 15:27:10
B00060,A00719,3,2018-05-19 15:31:52
B00079,A03563,2,2018-05-19 15:38:05
B00069,A00671,2,2018-05-19 15:51:16
B00094,A00011,1,2018-05-19 16:18:07
B00064,A00698,1,2018-05-19 16:28:12
B00078,A02118,5,2018-05-19 16:47:57
B00073,A01372,3,2018-05-19 16:52:51
B00095,A00176,1,2018-05-19 16:53:59
B00003,A02636,4,2018-05-19 17:03:17
B00051,A03750,2,2018-05-19 17:19:30
B00028,A02798,3,2018-05-19 17:28:46
B00082,A02906,5,2018-05-19 17:46:59
B00026,A03690,2,2018-05-19 17:47:51
B00012,A03841,2,2018-05-19 17:49:46
B00023,A01430,2,2018-05-19 18:01:04
B00084,A01640,2,2018-05-19 18:05:08
B00055,A00699,2,2018-05-19 18:17:05
B00021,A00528,2,2018-05-19 18:22:37
B00070,A00906,5,2018-05-19 18:36:06
B00077,A03554,5,2018-05-19 18:42:29
B00089,A03636,5,2018-05-19 18:42:29
B00067,A02646,4,2018-05-19 18:50:55
B00012,A00169,4,2018-05-19 18:53:13
B00013,A02564,1,2018-05-19 18:57:50
B00071,A00635,3,2018-05-19 19:04:34
B00064,A01635,1,2018-05-19 19:21:15
B00032,A00142,5,2018-05-19 19:21:20
B00015,A01587,5,2018-05-19 19:27:01
B00058,A02854,3,2018-05-19 19:33:11
B00023,A03822,5,2018-05-19 19:57:26
B00067,A03811,3,2018-05-19 20:06:04
B00090,A03622,4,2018-05-19 20:18:30
B00026,A01126,5,2018-05-19 20:54:09
B00019,A00048,3,2018-05-19 21:07:28
B00081,A00103,3,2018-05-19 21:09:24
B00067,A00799,5,2018-05-19 21:26:59
B00088,A01592,5,2018-05-19 21:36:21
B00077,A01627,4,2018-05-19 21:37:55
B00096,A01822,1,2018-05-19 21:38:51
B00009,A00783,4,2018-05-19 21:49:59
B00046,A00465,5,2018-05-19 21:53:03
B00084,A02987,4,2018-05-19 22:09:34
B00041,A01576,2,2018-05-19 22:16:35
B00007,A03449,5,2018-05-19 22:30:00
B00067,A02750,1,2018-05-19 22:30:20
B00044,A01767,2,2018-05-19 22:30:37
B00052,A02907,3,2018-05-19 22:33:28
B00051,A00628,3,2018-05-19 22:44:44
B00098,A03493,4,2018-05-19 23:04:50
B00100,A01013,1,2018-05-19 23:34:54
B00072,A00809,3,2018-05-19 23:46:18
B00081,A01099,1,2018-05-19 23:51:06
B00052,A02968,3,2018-05-19 23:53:28
B00011,A00343,1,2018-05-19 23:57:53
B00082,A00032,4,2018-05-20 00:24:05
B00001,A01120,1,2018-05-20 00:30:11
B00037,A02027,2,2018-05-20 00:44:58
B00046,A03792,3,2018-05-20 00:47:12
B00046,A03348,3,2018-05-20 01:05:34
B00055,A03558,3,2018-05-20 01:08:30
B00068,A01169,4,2018-05-20 01:45:43
B00037,A02369,5,2018-05-20 01:50:25
B00060,A00156,5,2018-05-20 01:56:30
B00073,A01604,1,2018-05-20 01:59:36
B00001,A03129,2,2018-05-20 02:04:23
B00060,A01041,2,2018-05-20 02:06:23
B00055,A01736,4,2018-05-20 02:07:33
B00056,A02450,5,2018-05-20 03:02:52
B00082,A03137,5,2018-05-20 03:13:56
B00053,A02610,2,2018-05-20 03:25:37
B00003,A02303,3,2018-05-20 03:27:07
B00096,A01841,3,2018-05-20 03:31:07
B00046,A02103,2,2018-05-20 03:39:55
B00062,A02604,3,2018-05-20 03:51:48
B00057,A00231,3,2018-05-20 04:22:06
B00070,A00539,2,2018-05-20 04:32:19
B00051,A01285,5,2018-05-20 04:54:37
B00044,A00046,5,2018-05-20 05:13:37
B00025,A00377,1,2018-05-20 05:43:08
B00073,A01641,5,2018-05-20 05:50:24
B00060,A03218,2,2018-05-20 05:51:06
B00028,A03633,2,2018-05-20 05:59:54
B00086,A01362,1,2018-05-20 06:25:48
B00090,A00447,5,2018-05-20 06:27:00
B00027,A02512,4,2018-05-20 06:28:20
B00017,A03030,1,2018-05-20 06:43:46
B00024,A01118,1,2018-05-20 07:00:40
B00009,A01169,1,2018-05-20 07:21:17
B00034,A03829,2,2018-05-20 07:28:37
B00021,A02933,5,2018-05-20 07:47:45
B00029,A02339,2,2018-05-20 07:49:57
B00053,A02409,5,2018-05-20 07:50:51
B00055,A00573,1,2018-05-20 07:54:05
B00072,A03171,2,2018-05-20 07:54:27
B00089,A03143,1,2018-05-20 08:03:40
B00066,A01511,1,2018-05-20 08:18:29
B00030,A03761,3,2018-05-20 08:56:01
B00093,A02138,2,2018-05-20 08:57:30
B00034,A01367,2,2018-05-20 09:17:02
B00078,A03839,5,2018-05-20 09:17:32
B00051,A02967,3,2018-05-20 09:23:49
B00052,A00573,1,2018-05-20 09:32:44
B00006,A02980,2,2018-05-20 09:45:07
B00012,A00547,5,2018-05-20 09:45:50
B00021,A01130,4,2018-05-20 09:55:21
B00002,A01655,2,2018-05-20 10:03:48
B00080,A00165,5,2018-05-20 10:24:41
B00003,A03705,5,2018-05-20 10:45:41
B00071,A02651,4,2018-05-20 10:49:37
B00037,A03053,2,2018-05-20 11:14:12
B00096,A00680,4,2018-05-20 11:27:39
B00022,A00057,4,2018-05-20 11:28:15
B00060,A02149,1,2018-05-20 11:42:53
B00018,A03079,4,2018-05-20 11:55:57
B00032,A00084,2,2018-05-20 11:58:01
B00005,A01226,1,2018-05-20 12:13:48
B00066,A01614,3,2018-05-20 12:19:49
B00039,A00124,1,2018-05-20 12:24:47
B00058,A00923,5,2018-05-20 12:29:03
B00073,A00730,4,2018-05-20 12:29:22
B00079,A01959,5,2018-05-20 12:37:54
B00020,A01881,1,2018-05-20 13:02:48
B00067,A01225,5,2018-05-20 13:06:02
B00086,A01668,5,2018-05-20 13:12:24
B00061,A01481,1,2018-05-20 13:22:22
B00068,A01246,2,2018-05-20 13:26:06
B00028,A03233,3,2018-05-20 13:31:11
B00079,A02350,4,2018-05-20 13:42:09
B00042,A03326,2,2018-05-20 13:43:36
B00081,A02027,5,2018-05-20 13:44:40
B00034,A03435,2,2018-05-20 14:04:20
B00071,A01004,5,2018-05-20 14:12:19
B00006,A02807,3,2018-05-20 14:14:19
B00037,A03522,3,2018-05-20 14:25:58
B00066,A01201,4,2018-05-20 15:11:19
B00087,A03514,4,2018-05-20 15:24:41
B00009,A01248,2,2018-05-20 15:31:39
B00023,A03281,2,2018-05-20 15:32:06
B00064,A00887,3,2018-05-20 15:42:13
B00054,A03086,5,2018-05-20 15:59:58
B00011,A02961,5,2018-05-20 16:23:06
B00035,A03762,4,2018-05-20 16:26:30
B00062,A01968,3,2018-05-20 16:37:37
B00017,A01730,5,2018-05-20 16:47:18
B00077,A01395,4,2018-05-20 16:54:25
B00078,A00672,3,2018-05-20 17:18:53
B00062,A00705,2,2018-05-20 17:35:11
B00072,A02508,5,2018-05-20 18:00:42
B00046,A03176,4,2018-05-20 18:01:50
B00019,A02402,4,2018-05-20 18:08:20
B00054,A03793,1,2018-05-20 18:23:41
B00093,A01268,3,2018-05-20 18:27:37
B00078,A01964,5,2018-05-20 18:30:07
B00002,A01604,4,2018-05-20 18:34:49
B00090,A02306,3,2018-05-20 18:37:41
B00091,A00461,4,2018-05-20 18:50:57
B00031,A03252,3,2018-05-20 18:51:57
B00092,A02253,3,2018-05-20 19:02:12
B00018,A03803,1,2018-05-20 19:02:57
B00052,A01444,5,2018-05-20 19:04:53
B00051,A01752,4,2018-05-20 19:07:16
B00097,A00560,2,2018-05-20 19:25:20
B00009,A00790,2,2018-05-20 19:37:52
B00056,A01625,2,2018-05-20 19:42:26
B00025,A02766,3,2018-05-20 19:59:43
B00030,A02292,5,2018-05-20 20:04:50
B00085,A01755,3,2018-05-20 20:13:55
B00071,A00459,1,2018-05-20 20:21:11
B00004,A02514,2,2018-05-20 20:24:11
B00002,A03636,2,2018-05-20 20:32:50
B00094,A03122,4,2018-05-20 20:32:55
B00044,A03063,5,2018-05-20 21:03:23
B00056,A03183,2,2018-05-20 21:07:48
B00032,A01748,1,2018-05-20 21:22:58
B00037,A00463,5,2018-05-20 21:56:34
B00027,A01886,5,2018-05-20 21:58:57
B00027,A02472,1,2018-05-20 22:08:25
B00063,A02243,4,2018-05-20 22:10:15
B00037,A01129,2,2018-05-20 22:10:18
B00031,A02565,5,2018-05-20 22:26:39
B00035,A03733,1,2018-05-20 22:35:46
B00087,A02370,3,2018-05-20 22:35:46
B00075,A03669,2,2018-05-20 22:37:34
B00012,A00944,2,2018-05-20 22:40:31
B00033,A00811,4,2018-05-20 22:47:36
B00079,A00904,3,2018-05-20 22:49:49
B00032,A02210,3,2018-05-20 22:50:38
B00002,A03293,5,2018-05-20 23:21:50
B00049,A02795,2,2018-05-20 23:36:57
B00085,A00922,3,2018-05-20 23:44:18
B00011,A02101,2,2018-05-20 23:46:39
B00025,A00628,3,2018-05-21 00:13:10
B00078,A00138,4,2018-05-21 00:21:10
B00017,A03144,5,2018-05-21 00:22:29
B00051,A02705,4,2018-05-21 00:27:21
B00048,A00917,5,2018-05-21 00:40:54
B00062,A03335,3,2018-05-21 00:43:31
B00020,A00473,3,2018-05-21 00:58:49
B00098,A02374,5,2018-05-21 01:06:32
B00086,A00616,3,2018-05-21 01:06:39
B00091,A03510,2,2018-05-21 01:18:00
B00016,A01276,4,2018-05-21 01:23:34
B00081,A02191,4,2018-05-21 01:24:44
B00026,A02637,2,2018-05-21 01:29:14
B00039,A00920,3,2018-05-21 01:46:34
B00010,A01081,1,2018-05-21 01:58:47
B00027,A03377,1,2018-05-21 02:07:35
B00061,A01619,3,2018-05-21 02:13:38
B00095,A01658,2,2018-05-21 02:23:57
B00070,A00756,3,2018-05-21 02:37:26
B00082,A01267,2,2018-05-21 02:46:59
B00067,A03325,4,2018-05-21 03:21:40
B00023,A01670,4,2018-05-21 03:31:09
B00100,A02806,4,2018-05-21 04:00:03
B00017,A03439,2,2018-05-21 04:00:58
B00031,A02929,5,2018-05-21 04:14:29
B00068,A02722,1,2018-05-21 04:34:06
B00086,A01577,1,2018-05-21 04:38:01
B00045,A01535,3,2018-05-21 04:41:36
B00025,A00788,2,2018-05-21 04:46:21
B00045,A00112,3,2018-05-21 05:06:12
B00033,A02559,3,2018-05-21 05:11:36
B00026,A03610,1,2018-05-21 05:26:09
B00040,A01913,4,2018-05-21 05:40:31
B00035,A00209,2,2018-05-21 05:56:56
B00056,A01945,4,2018-05-21 05:57:04
B00081,A01330,2,2018-05-21 06:37:13
B00051,A01463,1,2018-05-21 06:50:12
B00056,A00135,3,2018-05-21 06:56:10
B00067,A00936,5,2018-05-21 07:24:05
B00088,A03382,4,2018-05-21 07:40:28
B00040,A01793,5,2018-05-21 08:17:12
B00077,A02867,4,2018-05-21 08:19:59
B00054,A01682,1,2018-05-21 08:26:31
B00044,A02126,1,2018-05-21 08:35:46
B00029,A03547,2,2018-05-21 08:36:13
B00023,A01961,2,2018-05-21 09:06:27
B00014,A00250,4,2018-05-21 09:16:41
B00053,A01440,4,2018-05-21 09:21:24
B00003,A03827,1,2018-05-21 09:33:24
B00040,A03462,5,2018-05-21 09:43:28
B00005,A01089,4,2018-05-21 09:49:29
B00075,A02359,4,2018-05-21 09:54:52
B00087,A02042,1,2018-05-21 09:55:39
B00053,A01612,4,2018-05-21 09:56:52
B00010,A01815,5,2018-05-21 09:57:49
B00048,A03360,2,2018-05-21 10:02:26
B00034,A02787,5,2018-05-21 10:08:05
B00038,A02915,1,2018-05-21 10:32:45
B00009,A02497,1,2018-05-21 10:48:44
B00009,A01110,3,2018-05-21 11:07:27
B00076,A02326,2,2018-05-21 11:40:06
B00007,A02755,4,2018-05-21 11:45:52
B00023,A03100,2,2018-05-21 11:46:00
B00048,A03004,3,2018-05-21 12:04:30
B00087,A00938,2,2018-05-21 13:04:37
B00094,A03451,3,2018-05-21 13:17:15
B00058,A00343,4,2018-05-21 14:12:37
B00024,A01309,4,2018-05-21 14:29:15
B00054,A00081,2,2018-05-21 14:36:23
B00047,A03357,1,2018-05-21 14:40:01
B00009,A01069,2,2018-05-21 14:45:24
B00098,A03444,4,2018-05-21 14:47:21
B00092,A01447,3,2018-05-21 14:50:45
B00021,A03228,3,2018-05-21 15:03:58
B00017,A00774,4,2018-05-21 15:25:54
B00099,A01501,2,2018-05-21 15:33:05
B00002,A01910,3,2018-05-21 15:41:25
B00068,A03513,4,2018-05-21 15:43:21
B00074,A01293,5,2018-05-21 15:58:50
B00023,A02607,2,2018-05-21 16:12:27
B00030,A02690,3,2018-05-21 16:20:04
B00034,A03800,2,2018-05-21 16:48:28
B00010,A02466,4,2018-05-21 16:55:29
B00022,A00703,5,2018-05-21 17:04:15
B00068,A03246,3,2018-05-21 17:16:54
B00010,A00649,1,2018-05-21 17:18:33
B00038,A03828,5,2018-05-21 17:28:27
B00005,A02569,3,2018-05-21 17:49:15
B00036,A02058,1,2018-05-21 17:51:20
B00050,A02901,5,2018-05-21 18:00:31
B00051,A02262,1,2018-05-21 18:19:38
B00009,A02176,3,2018-05-21 18:25:40
B00027,A01029,5,2018-05-21 18:26:35
B00042,A02497,3,2018-05-21 18:31:04
B00036,A00142,5,2018-05-21 18:32:36
B00060,A02951,2,2018-05-21 18:40:12
B00007,A00531,4,2018-05-21 18:52:07
B00040,A02155,4,2018-05-21 19:10:52
B00086,A02697,3,2018-05-21 19:15:46
B00073,A02388,2,2018-05-21 19:35:00
B00040,A03052,3,2018-05-21 19:40:07
B00084,A00398,3,2018-05-21 19:43:01
B00097,A02327,2,2018-05-21 19:44:53
B00063,A01395,5,2018-05-21 19:50:03
B00016,A02001,2,2018-05-21 19:53:36
B00085,A00089,4,2018-05-21 19:59:17
B00044,A03819,1,2018-05-21 20:17:15
B00071,A03770,5,2018-05-21 20:21:13
B00055,A03627,1,2018-05-21 20:26:22
B00061,A01936,5,2018-05-21 20:57:05
B00031,A00548,4,2018-05-21 21:14:32
B00016,A00624,4,2018-05-21 21:41:49
B00009,A03567,2,2018-05-21 21:48:00
B00023,A03230,3,2018-05-21 22:06:08
B00099,A00197,3,2018-05-21 22:12:26
B00084,A01410,4,2018-05-21 22:32:55
B00017,A01836,2,2018-05-21 22:34:48
B00028,A02761,1,2018-05-21 22:45:40
B00050,A01349,4,2018-05-21 22:52:18
B00003,A00041,5,2018-05-21 23:04:57
B00084,A02728,5,2018-05-21 23:13:49
B00018,A01693,1,2018-05-21 23:13:55
B00094,A01163,4,2018-05-21 23:17:39
B00097,A02736,4,2018-05-21 23:22:12
B00044,A00339,2,2018-05-21 23:34:26
B00062,A01364,4,2018-05-21 23:39:32
B00047,A02282,1,2018-05-21 23:43:48
B00022,A00218,3,2018-05-21 23:52:04
B00033,A01936,1,2018-05-22 00:03:38
B00051,A01200,3,2018-05-22 00:25:51
B00082,A00015,4,2018-05-22 00:32:04
B00094,A02814,1,2018-05-22 00:35:27
B00011,A00610,3,2018-05-22 00:53:05
B00047,A00006,5,2018-05-22 01:04:50
B00051,A01993,3,2018-05-22 01:10:25
B00058,A03047,5,2018-05-22 01:52:00
B00096,A01338,2,2018-05-22 01:52:33
B00021,A00887,4,2018-05-22 02:13:25
B00001,A02101,2,2018-05-22 02:26:05
B00015,A01601,5,2018-05-22 02:29:02
B00080,A00779,1,2018-05-22 03:07:05
B00014,A01882,2,2018-05-22 03:11:12
B00083,A02194,2,2018-05-22 03:27:51
B00086,A02071,2,2018-05-22 03:42:08
B00044,A02645,5,2018-05-22 03:48:58
B00068,A01046,4,2018-05-22 04:20:54
B00090,A01684,3,2018-05-22 04:28:48
B00024,A01461,3,2018-05-22 04:39:03
B00057,A03606,5,2018-05-22 04:55:43
B00081,A01349,3,2018-05-22 05:00:15
B00052,A00052,5,2018-05-22 05:15:18
B00020,A02858,4,2018-05-22 05:19:41
B00031,A00956,1,2018-05-22 05:21:51
B00078,A03523,2,2018-05-22 05:28:06
B00083,A01077,3,2018-05-22 05:28:09
B00090,A03737,3,2018-05-22 05:31:11
B00009,A03278,1,2018-05-22 05:41:31
B00037,A03552,5,2018-05-22 05:46:13
B00086,A01903,2,2018-05-22 05:56:16
B00009,A01348,2,2018-05-22 06:03:52
B00048,A00638,3,2018-05-22 06:06:44
B00071,A03561,1,2018-05-22 06:12:13
B00080,A03621,2,2018-05-22 06:15:24
B00061,A02522,3,2018-05-22 06:39:25
B00043,A02943,1,2018-05-22 06:40:33
B00012,A02492,2,2018-05-22 06:51:46
B00045,A02969,4,2018-05-22 06:55:42
B00044,A00061,1,2018-05-22 06:56:07
B00086,A01694,2,2018-05-22 07:12:39
B00041,A01851,2,2018-05-22 07:29:23
B00086,A02834,4,2018-05-22 07:31:41
B00084,A01349,1,2018-05-22 07:50:12
B00028,A01915,4,2018-05-22 07:58:39
B00078,A00838,5,2018-05-22 08:06:06
B00051,A00229,4,2018-05-22 08:13:32
B00012,A01390,5,2018-05-22 08:14:32
B00034,A03088,2,2018-05-22 08:18:46
B00021,A01229,1,2018-05-22 08:23:41
B00089,A00710,5,2018-05-22 08:33:05
B00085,A03546,5,2018-05-22 08:33:23
B00063,A02504,3,2018-05-22 08:48:54
B00024,A02207,1,2018-05-22 08:57:28
B00021,A00054,1,2018-05-22 08:59:43
B00054,A02991,1,2018-05-22 09:16:47
B00075,A00039,4,2018-05-22 09:19:58
B00003,A01424,4,2018-05-22 09:33:32
B00099,A01653,3,2018-05-22 09:34:25
B00068,A03510,5,2018-05-22 09:45:57
B00038,A01937,5,2018-05-22 09:51:47
B00031,A03276,3,2018-05-22 10:02:17
B00083,A00782,2,2018-05-22 10:18:31
B00012,A03001,2,2018-05-22 10:36:09
B00047,A00724,2,2018-05-22 10:44:28
B00050,A02774,1,2018-05-22 11:19:55
B00034,A03554,1,2018-05-22 11:26:51
B00053,A00156,1,2018-05-22 11:41:25
B00086,A00715,5,2018-05-22 12:13:10
B00004,A02991,2,2018-05-22 12:19:50
B00090,A02857,3,2018-05-22 12:41:13
B00014,A03520,5,2018-05-22 12:44:36
B00073,A02860,2,2018-05-22 12:48:25
B00011,A03569,2,2018-05-22 13:22:30
B00053,A01527,2,2018-05-22 13:23:34
B00025,A03339,3,2018-05-22 13:24:28
B00010,A03031,1,2018-05-22 13:43:49
B00091,A00682,5,2018-05-22 13:51:04
B00100,A02891,3,2018-05-22 13:55:39
B00022,A01111,2,2018-05-22 13:56:59
B00095,A02347,4,2018-05-22 13:59:21
B00067,A02815,3,2018-05-22 14:03:29
B00019,A03518,4,2018-05-22 14:08:59
B00045,A02416,1,2018-05-22 14:11:22
B00063,A02857,1,2018-05-22 14:31:16
B00047,A00195,3,2018-05-22 14:31:24
B00100,A00343,5,2018-05-22 14:49:35
B00087,A01127,2,2018-05-22 15:23:31
B00028,A00858,2,2018-05-22 15:24:21
B00008,A03458,1,2018-05-22 15:26:52
B00050,A01819,1,2018-05-22 15:36:06
B00018,A01432,4,2018-05-22 15:44:27
B00001,A01943,1,2018-05-22 15:48:23
B00072,A00203,3,2018-05-22 15:54:08
B00008,A00507,5,2018-05-22 16:00:20
B00087,A01612,5,2018-05-22 16:25:30
B00012,A02505,5,2018-05-22 16:32:27
B00075,A03263,3,2018-05-22 16:34:45
B00072,A00551,1,2018-05-22 16:34:46
B00063,A03508,1,2018-05-22 16:51:39
B00081,A01031,5,2018-05-22 16:58:46
B00006,A03121,5,2018-05-22 17:07:59
B00017,A00367,4,2018-05-22 17:08:00
B00087,A03135,1,2018-05-22 17:23:44
B00084,A00521,3,2018-05-22 17:25:38
B00039,A03833,5,2018-05-22 17:34:09
B00027,A03333,3,2018-05-22 17:34:52
B00034,A03130,3,2018-05-22 18:43:41
B00081,A01911,3,2018-05-22 18:48:37
